review_id,trip_id,reviewer_id,reviewee_id,rating,comment,reviewed_at
454,590,1186,1141,4,Loved the music selection!,2023-05-21 21:51:51
455,592,1186,199,4,Super friendly and helpful.,2023-07-01 10:22:44
456,593,585,1186,3,,2023-08-03 18:17:29
457,595,1186,1117,4,,2023-02-28 11:51:42
458,598,1186,1775,5,"Quick and efficient, thanks!",2023-05-14 15:57:17
459,599,1186,1547,5,Very courteous driver.,2023-12-13 15:07:57
460,600,665,1186,3,Super friendly and helpful.,2022-10-19 05:32:57
461,601,1186,408,4,,2022-12-25 03:32:02
462,603,1186,1380,4,,2022-03-19 02:42:03
463,603,1380,1186,3,"Great driver, very professional!",2022-03-19 03:53:03
464,604,1186,117,3,,2022-06-18 10:21:45
465,605,1186,1492,3,,2022-06-15 19:47:34
466,606,1186,974,4,,2023-06-06 15:06:21
467,608,1186,498,4,,2024-05-02 13:38:21
468,609,1186,1825,5,Very clean car.,2022-06-09 12:21:49
469,610,1352,1186,3,"Smooth ride, on time.",2022-01-11 18:55:28
470,612,726,738,3,Super friendly and helpful.,2023-12-01 10:50:22
471,616,738,1400,3,,2022-06-02 21:20:47
472,616,1400,738,3,Very clean car.,2022-06-02 23:27:47
473,617,738,898,3,Acceptable ride.,2023-01-02 09:34:08
474,618,738,608,5,,2022-09-28 15:29:57
475,620,738,1795,4,,2022-11-04 11:51:35
476,624,738,1084,3,,2022-04-11 14:57:51
477,625,738,1205,3,,2024-06-21 13:15:38
478,626,738,1825,4,"Great rider, very polite.",2022-10-24 08:07:06
479,627,738,176,3,,2022-03-03 17:54:04
480,628,738,1088,3,,2023-07-25 13:14:40
481,630,408,738,4,Very clean car.,2022-01-10 15:01:28
482,631,738,1413,4,"Excellent service, will ride again.",2023-06-23 07:50:19
483,631,1413,738,2,"Excellent service, will ride again.",2023-06-23 09:39:19
484,632,738,1574,3,Average experience.,2024-06-18 05:08:54
485,632,1574,738,3,"Great driver, very professional!",2024-06-18 06:58:54
486,633,738,1555,4,,2024-06-24 06:44:34
487,634,738,436,5,Very comfortable ride.,2024-06-22 22:45:56
488,635,738,97,4,Very courteous driver.,2023-04-25 11:24:44
489,636,738,155,4,,2023-01-27 05:33:49
490,637,738,1574,3,Average experience.,2024-01-27 09:39:17
491,638,738,1328,4,Super friendly and helpful.,2024-04-26 16:39:39
492,638,1328,738,4,,2024-04-26 17:34:39
493,639,338,738,4,,2023-07-03 22:57:23
494,642,738,777,4,Car was spotless.,2023-02-08 02:31:25
495,642,777,738,2,Super friendly and helpful.,2023-02-08 04:57:25
496,646,467,738,3,"Smooth ride, on time.",2022-07-19 12:22:38
497,647,1937,738,2,"Smooth ride, on time.",2022-06-12 07:36:17
498,648,738,1781,3,Acceptable ride.,2022-06-21 19:09:28
499,652,738,748,4,"Excellent service, will ride again.",2022-07-20 03:27:21
500,653,738,602,4,,2022-12-16 09:01:16
501,655,738,898,3,Decent experience.,2023-01-21 06:49:49
502,657,738,1243,4,,2023-01-01 23:05:10
503,658,738,1131,5,,2022-01-14 03:46:40
504,658,1131,738,2,,2022-01-14 04:13:40
505,660,738,508,5,,2023-12-01 09:59:44
506,662,738,1356,5,,2023-03-07 17:27:04
507,670,1763,1924,2,"Smooth ride, on time.",2022-05-25 21:28:29
508,671,1924,125,4,,2022-05-31 14:43:43
509,674,1584,1924,4,"Great driver, very professional!",2022-02-12 02:08:28
510,675,1924,860,5,"Great driver, very professional!",2022-07-19 20:25:40
511,680,1924,1081,5,,2022-03-28 22:56:09
512,681,1924,941,3,,2023-05-07 04:28:37
513,681,941,1924,4,Very clean car.,2023-05-07 05:16:37
514,682,1924,1331,4,"Excellent service, will ride again.",2023-02-07 19:29:49
515,683,1924,1881,4,,2023-08-30 18:51:45
516,684,104,1924,3,"Smooth ride, on time.",2024-04-06 15:00:36
517,685,1924,664,3,Acceptable ride.,2024-02-11 21:39:13
518,687,902,974,5,Loved the music selection!,2023-11-07 22:35:26
519,688,264,452,5,Loved the music selection!,2022-08-11 18:05:13
520,688,452,264,2,"Great driver, very professional!",2022-08-11 18:49:13
521,689,264,1394,4,,2022-07-24 15:52:29
522,689,1394,264,3,Super friendly and helpful.,2022-07-24 15:02:29
523,690,264,162,5,Very courteous driver.,2024-04-05 05:46:12
524,691,264,1380,4,"Quick and efficient, thanks!",2024-02-15 20:07:00
525,692,1889,264,4,Very clean car.,2023-07-05 00:05:08
526,693,1640,264,2,Super friendly and helpful.,2023-11-14 16:44:30
527,695,264,494,5,Very clean car.,2023-03-09 04:56:26
528,697,264,331,4,Very clean car.,2023-07-08 21:40:01
529,698,1482,264,4,Super friendly and helpful.,2022-11-17 13:54:07
530,699,264,446,5,,2022-07-27 00:03:29
531,699,446,264,4,,2022-07-27 00:43:29
532,702,264,192,4,Car was spotless.,2022-06-23 02:38:40
533,702,192,264,3,,2022-06-23 03:29:40
534,703,264,941,3,,2022-03-22 10:16:30
535,703,941,264,4,"Excellent service, will ride again.",2022-03-22 10:30:30
536,704,264,1170,3,,2024-01-10 23:35:37
537,704,1170,264,4,"Great driver, very professional!",2024-01-10 23:52:37
538,705,264,1507,5,"Quick and efficient, thanks!",2023-08-03 16:43:29
539,705,1507,264,3,"Great driver, very professional!",2023-08-03 16:40:29
540,710,264,1999,4,,2022-01-05 18:25:19
541,712,264,1623,4,,2022-01-08 14:55:48
542,714,264,1350,2,,2022-07-14 00:05:18
543,717,264,1947,4,Very clean car.,2024-05-25 16:42:56
544,719,264,52,4,"5 stars, highly recommend!",2023-11-27 09:35:35
545,721,264,539,3,,2022-08-17 18:38:07
546,721,539,264,3,"Smooth ride, on time.",2022-08-17 19:19:07
547,722,1100,264,3,"Smooth ride, on time.",2022-11-09 04:55:13
548,723,264,571,4,,2022-03-20 01:14:49
549,725,264,1526,4,,2024-02-26 01:05:15
550,726,264,1869,4,Super friendly and helpful.,2022-01-11 18:15:10
551,727,264,1373,3,,2022-03-13 19:53:50
552,729,264,485,4,,2023-11-17 09:30:50
553,729,485,264,4,"Smooth ride, on time.",2023-11-17 11:31:50
554,732,264,147,2,Car smelled bad.,2024-01-13 14:34:51
555,733,264,147,3,,2022-08-20 22:04:51
556,734,264,412,4,,2023-01-25 11:58:44
557,734,412,264,5,"Excellent service, will ride again.",2023-01-25 11:40:44
558,735,264,1584,3,,2022-05-08 18:21:46
559,736,264,1397,4,,2023-05-03 22:54:52
560,738,264,539,3,,2023-08-30 19:40:04
561,739,264,1394,3,Trip was okay.,2023-11-15 19:38:16
562,742,264,1302,4,"Smooth ride, on time.",2024-04-02 03:45:31
563,743,919,264,3,"Excellent service, will ride again.",2022-04-30 17:33:14
564,744,264,1825,3,,2022-12-27 17:29:05
565,746,264,1841,4,Very comfortable ride.,2023-01-07 11:26:12
566,748,264,742,4,,2022-08-27 12:04:17
567,749,264,1311,3,Decent experience.,2023-05-09 03:47:49
568,750,264,1356,4,"Easy pickup, no problems.",2023-05-25 21:19:53
569,751,593,264,4,Super friendly and helpful.,2023-07-07 03:46:04
570,752,264,570,5,,2022-07-10 14:16:11
571,753,264,1471,4,"Quick and efficient, thanks!",2023-04-22 05:23:03
572,756,1336,264,3,Very clean car.,2022-07-17 16:49:50
573,757,264,1207,3,,2024-06-07 20:04:48
574,758,1987,1635,4,Super friendly and helpful.,2022-05-26 22:36:58
575,760,1479,756,2,"Smooth ride, on time.",2023-01-01 03:47:24
576,761,756,1288,3,,2022-09-05 23:31:00
577,762,756,891,5,,2022-11-26 23:45:18
578,763,756,1044,4,Loved the music selection!,2022-08-06 02:49:39
579,764,756,271,4,,2024-01-23 07:13:55
580,766,756,147,3,Trip was okay.,2024-01-10 04:18:43
581,769,756,31,5,Car was spotless.,2024-01-05 05:00:53
582,769,31,756,2,,2024-01-05 04:32:53
583,770,756,932,4,Car was spotless.,2024-01-06 00:47:11
584,770,932,756,4,"Great driver, very professional!",2024-01-06 01:23:11
585,771,756,1649,3,Trip was okay.,2022-06-23 22:31:34
586,773,756,1128,3,,2022-05-19 02:17:27
587,775,756,693,2,,2022-08-22 11:39:48
588,775,693,756,4,,2022-08-22 11:16:48
589,777,756,1301,4,,2022-03-03 09:08:45
590,777,1301,756,4,Super friendly and helpful.,2022-03-03 10:32:45
591,779,1968,756,4,Very clean car.,2023-01-11 00:07:20
592,782,1995,756,3,Super friendly and helpful.,2024-06-02 19:03:08
593,783,567,1894,4,"5 stars, highly recommend!",2023-05-05 00:26:37
594,784,359,187,5,Super friendly and helpful.,2022-05-24 20:36:37
595,786,705,1784,3,Super friendly and helpful.,2022-03-13 23:17:42
596,787,1784,1948,4,"Great rider, very polite.",2022-08-19 21:36:30
597,788,1784,1001,4,Very comfortable ride.,2023-09-05 09:48:21
598,788,1001,1784,3,"Smooth ride, on time.",2023-09-05 09:47:21
599,789,1784,1328,3,,2023-12-28 19:50:15
600,789,1328,1784,4,"Excellent service, will ride again.",2023-12-28 19:27:15
601,790,1784,477,4,,2024-02-25 17:28:24
602,791,1812,1784,4,Super friendly and helpful.,2023-04-26 14:18:09
603,793,1784,331,4,,2023-08-14 21:32:36
604,793,331,1784,3,Super friendly and helpful.,2023-08-14 22:14:36
605,794,1784,969,3,Nothing to complain about.,2023-01-16 17:03:12
606,795,1784,494,4,"Easy pickup, no problems.",2023-02-25 05:41:49
607,795,494,1784,3,Very clean car.,2023-02-25 08:00:49
608,796,1784,728,4,,2023-07-04 02:29:31
609,798,1784,202,4,"5 stars, highly recommend!",2023-01-31 21:48:23
610,799,376,35,4,,2022-12-23 15:12:00
611,800,1654,35,3,"Great driver, very professional!",2023-01-20 16:03:34
612,802,35,1865,5,Loved the music selection!,2022-04-30 09:02:26
613,802,1865,35,4,"Great driver, very professional!",2022-04-30 10:12:26
614,803,35,1991,3,"OK trip, nothing special.",2022-06-04 11:12:50
615,803,1991,35,4,"Excellent service, will ride again.",2022-06-04 13:02:50
616,805,35,1956,3,,2022-10-19 00:34:59
617,806,35,430,4,"Great driver, very professional!",2023-09-12 17:07:59
618,806,430,35,3,,2023-09-12 15:16:59
619,808,35,1105,5,,2024-01-18 06:09:13
620,809,35,834,4,Very courteous driver.,2024-05-08 06:22:45
621,811,35,1699,3,,2022-10-05 16:21:34
622,811,1699,35,3,,2022-10-05 18:08:34
623,812,35,1492,5,Super friendly and helpful.,2022-12-29 16:17:10
624,814,35,959,4,Very clean car.,2023-08-24 03:01:28
625,815,690,820,3,Very clean car.,2023-10-02 05:37:24
626,816,1122,1865,3,Decent experience.,2023-11-19 08:23:34
627,821,1122,969,3,,2024-02-12 23:24:52
628,824,1122,1736,3,,2022-10-05 19:35:03
629,824,1736,1122,2,,2022-10-05 19:20:03
630,825,1122,494,5,Very clean car.,2022-05-01 15:22:30
631,826,1122,31,5,"Perfect trip, no issues.",2022-10-31 08:24:20
632,827,1122,1889,3,Average experience.,2022-05-05 17:25:07
633,829,1122,1471,4,"Perfect trip, no issues.",2022-02-15 03:01:47
634,829,1471,1122,2,"Great driver, very professional!",2022-02-15 03:09:47
635,832,1122,485,3,,2022-10-11 17:26:18
636,833,1122,62,4,Very clean car.,2022-10-23 12:28:54
637,833,62,1122,3,"Excellent service, will ride again.",2022-10-23 12:50:54
638,836,1210,1122,4,"Smooth ride, on time.",2022-07-23 09:36:55
639,837,1187,1122,3,"Great driver, very professional!",2023-01-22 18:25:21
640,839,1122,1410,4,,2023-08-05 16:39:31
641,841,1122,834,4,,2023-02-25 22:00:08
642,842,1122,539,4,,2024-01-13 16:48:33
643,842,539,1122,3,Very clean car.,2024-01-13 16:11:33
644,845,1122,1544,3,,2024-03-31 19:40:18
645,847,1118,1492,5,"Easy pickup, no problems.",2023-06-12 15:21:03
646,847,1492,1118,4,"Excellent service, will ride again.",2023-06-12 15:40:03
647,848,1118,446,4,"Easy pickup, no problems.",2022-05-23 15:59:55
648,848,446,1118,3,,2022-05-23 17:16:55
649,849,1118,1562,5,,2023-04-25 08:12:58
650,849,1562,1118,3,"Smooth ride, on time.",2023-04-25 08:00:58
651,853,1118,40,5,"Smooth ride, on time.",2022-03-23 23:44:06
652,854,48,1040,5,,2022-07-27 16:36:53
653,855,48,485,4,"Easy pickup, no problems.",2023-08-01 18:54:37
654,856,932,48,3,"Great driver, very professional!",2022-02-20 11:56:56
655,858,48,318,5,,2023-05-16 10:09:13
656,859,1627,147,3,,2024-02-22 19:34:45
657,860,1024,726,3,,2023-08-29 20:38:23
658,861,1024,1509,5,,2023-05-07 15:01:50
659,861,1509,1024,3,Very clean car.,2023-05-07 17:39:50
660,862,1024,1548,5,,2022-07-27 06:05:52
661,863,1024,176,3,,2023-10-14 03:33:47
662,864,1024,1001,5,,2023-03-29 01:57:52
663,865,1024,1999,4,,2023-06-21 09:03:51
664,866,1024,1558,2,Driver was rude.,2023-01-09 12:21:47
665,869,1024,341,4,,2022-05-08 22:13:51
666,870,1024,1386,5,,2023-03-02 08:32:42
667,870,1386,1024,3,Super friendly and helpful.,2023-03-02 09:53:42
668,871,1024,866,3,"OK trip, nothing special.",2024-05-25 19:21:07
669,871,866,1024,4,"Excellent service, will ride again.",2024-05-25 20:33:07
670,872,147,1024,4,Very clean car.,2023-02-12 10:00:32
671,874,1024,258,4,,2023-06-03 11:22:19
672,875,1034,1955,5,,2023-07-05 06:59:23
673,875,1955,1034,3,,2023-07-05 05:46:23
674,876,1034,1965,3,Trip was okay.,2024-03-27 13:05:55
675,877,1034,1507,4,,2022-03-05 20:59:59
676,878,1196,1034,4,"Great driver, very professional!",2024-02-23 22:04:40
677,879,1034,925,4,"Easy pickup, no problems.",2022-10-08 19:54:55
678,879,925,1034,3,,2022-10-08 18:55:55
679,880,1034,1040,4,Very comfortable ride.,2022-02-18 21:53:23
680,881,1034,62,4,,2023-10-09 08:27:47
681,882,1034,765,4,,2024-02-23 09:10:03
682,883,1007,630,3,,2023-08-17 06:00:57
683,885,1719,1237,3,Trip was okay.,2023-06-07 13:32:12
684,886,1719,1795,3,,2023-05-12 21:56:06
685,887,351,1719,3,"Excellent service, will ride again.",2024-05-23 21:41:16
686,888,1719,448,5,Loved the music selection!,2024-06-24 23:21:52
687,888,448,1719,4,"Excellent service, will ride again.",2024-06-24 23:03:52
688,889,1719,139,5,"Great driver, very professional!",2022-12-22 15:33:49
689,891,1719,1775,5,Very comfortable ride.,2023-07-11 13:35:28
690,893,1719,941,3,Trip was okay.,2022-09-21 22:46:59
691,895,1719,608,4,Loved the music selection!,2023-12-03 09:16:53
692,896,1719,919,5,,2022-07-19 04:19:08
693,897,1719,1461,3,,2023-01-10 22:37:07
694,897,1461,1719,5,"Excellent service, will ride again.",2023-01-11 00:36:07
695,898,643,1719,3,"Great driver, very professional!",2022-07-18 04:44:39
696,899,1719,1532,4,,2023-03-25 08:10:23
697,899,1532,1719,4,,2023-03-25 10:20:23
698,903,1719,1869,3,Decent experience.,2023-10-05 03:00:40
699,905,1719,1104,5,,2023-12-02 17:40:37
700,908,1719,974,5,,2022-07-07 06:00:02
701,909,1719,630,2,,2022-06-17 15:59:05
702,911,1719,1311,4,,2023-07-03 03:38:52
703,913,1719,1699,1,,2023-04-25 08:46:46
704,915,1719,1605,3,Got there safely.,2023-10-29 22:25:05
705,917,1719,748,3,Nothing to complain about.,2024-01-23 14:57:02
706,917,748,1719,5,"Excellent service, will ride again.",2024-01-23 14:10:02
707,918,1719,800,4,"Easy pickup, no problems.",2024-01-16 22:44:49
708,919,1719,1131,5,"Smooth ride, on time.",2022-10-27 01:58:18
709,919,1131,1719,3,"Excellent service, will ride again.",2022-10-27 03:05:18
710,921,1719,1702,3,"OK trip, nothing special.",2023-06-17 20:42:57
711,922,1719,842,4,,2022-03-15 17:48:04
712,922,842,1719,3,Super friendly and helpful.,2022-03-15 19:49:04
713,923,1719,608,5,,2022-08-24 19:37:29
714,923,608,1719,3,"Excellent service, will ride again.",2022-08-24 21:51:29
715,925,1719,1023,3,Acceptable ride.,2023-02-21 18:54:49
716,926,1719,1108,4,,2024-02-29 10:39:43
717,927,1719,338,4,,2022-07-23 14:44:03
718,929,1479,1719,3,Super friendly and helpful.,2023-06-13 03:22:52
719,930,1030,1719,4,"Great driver, very professional!",2023-09-14 21:31:04
720,931,1719,1752,4,"Perfect trip, no issues.",2022-10-20 13:39:29
721,934,1719,1437,3,,2023-09-08 06:57:19
722,934,1437,1719,2,Super friendly and helpful.,2023-09-08 06:34:19
723,935,1719,549,5,"5 stars, highly recommend!",2022-12-14 16:33:02
724,935,549,1719,4,,2022-12-14 17:37:02
725,939,488,1719,3,,2022-09-07 23:22:07
726,941,117,1719,5,,2023-04-02 16:24:05
727,942,1719,1894,3,"OK trip, nothing special.",2024-06-19 22:54:56
728,942,1894,1719,3,,2024-06-19 21:24:56
729,943,1719,1584,5,"Quick and efficient, thanks!",2023-04-26 03:17:49
730,944,1719,1947,5,,2022-11-24 07:27:00
731,944,1947,1719,3,"Great driver, very professional!",2022-11-24 09:20:00
732,945,1719,55,4,,2023-04-02 12:00:55
733,945,55,1719,4,Very clean car.,2023-04-02 13:00:55
734,948,1719,1403,3,,2023-10-13 13:27:20
735,949,339,1719,3,"Great driver, very professional!",2022-11-10 21:50:20
736,950,1719,1100,4,Super friendly and helpful.,2024-03-31 09:42:05
737,950,1100,1719,4,"Smooth ride, on time.",2024-03-31 09:20:05
738,952,1719,1311,3,Fine driver.,2022-05-05 02:35:53
739,953,1719,705,5,"Smooth ride, on time.",2023-12-04 16:53:47
740,955,1719,508,5,,2022-02-22 02:31:18
741,956,1719,341,5,,2024-01-30 08:54:29
742,958,1719,1030,3,,2023-05-07 12:19:11
743,958,1030,1719,4,Super friendly and helpful.,2023-05-07 13:55:11
744,959,1221,1719,2,,2023-05-18 02:12:30
745,961,1719,488,4,,2022-02-27 15:42:19
746,962,616,187,5,,2022-11-11 07:35:25
747,963,616,1492,4,Fast and safe driver.,2024-03-01 23:06:04
748,963,1492,616,3,,2024-03-01 23:38:04
749,964,616,1699,3,Fine driver.,2024-06-17 01:30:34
750,964,1699,616,4,"Smooth ride, on time.",2024-06-17 03:01:34
751,965,618,179,4,,2023-06-08 21:55:38
752,965,179,618,4,,2023-06-09 00:27:38
753,969,1324,1957,3,"Great driver, very professional!",2024-06-05 18:27:38
754,970,1957,256,5,"Easy pickup, no problems.",2022-08-05 18:34:34
755,971,1957,974,4,,2023-07-15 02:05:42
756,972,1267,1957,4,"Smooth ride, on time.",2023-02-11 00:11:57
757,974,1957,318,5,,2023-07-14 17:18:58
758,975,1957,256,4,,2022-04-03 18:40:38
759,980,1957,14,5,,2024-06-06 01:00:02
760,980,14,1957,3,,2024-06-06 01:34:02
761,981,1957,1983,4,Very comfortable ride.,2022-05-28 16:21:04
762,982,1957,1206,5,,2023-03-02 21:06:30
763,982,1206,1957,4,"Smooth ride, on time.",2023-03-02 21:26:30
764,984,1957,176,4,Car was spotless.,2023-10-07 01:32:54
765,985,1957,341,5,"5 stars, highly recommend!",2023-11-19 01:08:11
766,986,1957,1170,3,Fine driver.,2023-05-01 04:15:47
767,986,1170,1957,4,"Smooth ride, on time.",2023-05-01 03:50:47
768,988,66,1957,3,,2024-06-08 00:33:06
769,990,1957,941,4,Fast and safe driver.,2022-05-27 12:12:02
770,991,1957,748,4,,2023-12-09 00:31:20
771,995,331,1957,3,"Excellent service, will ride again.",2023-03-09 18:19:31
772,997,1957,932,3,,2022-12-27 09:25:49
773,998,1957,1532,3,Nothing to complain about.,2024-03-25 22:19:33
774,1001,1957,891,4,"Excellent service, will ride again.",2022-03-22 20:36:13
775,1002,55,1957,2,"Great driver, very professional!",2022-07-14 02:11:48
776,1004,235,1957,4,,2023-11-19 12:21:27
777,1005,1957,1053,3,,2024-05-17 10:04:36
778,1005,1053,1957,4,"Excellent service, will ride again.",2024-05-17 09:45:36
779,1006,1026,1957,4,Super friendly and helpful.,2024-04-08 20:08:59
780,1007,1957,834,5,,2023-09-08 03:07:25
781,1007,834,1957,3,"Smooth ride, on time.",2023-09-08 03:58:25
782,1009,898,1957,2,Super friendly and helpful.,2023-12-16 13:06:16
783,1010,1957,1795,3,Acceptable ride.,2024-03-11 07:09:00
784,1011,1957,1105,3,,2023-09-09 23:16:14
785,1011,1105,1957,3,Super friendly and helpful.,2023-09-09 23:25:14
786,1012,1273,1605,4,"5 stars, highly recommend!",2022-02-16 22:04:30
787,1012,1605,1273,3,Very clean car.,2022-02-16 22:06:30
788,1013,972,1509,4,Very courteous driver.,2023-11-30 08:40:56
789,1015,972,1443,4,"5 stars, highly recommend!",2023-06-18 01:43:19
790,1016,972,430,3,"OK trip, nothing special.",2022-02-01 11:15:38
791,1016,430,972,2,"Smooth ride, on time.",2022-02-01 09:50:38
792,1017,972,1026,4,"Great rider, very polite.",2024-01-07 03:17:12
793,1019,146,22,3,"Smooth ride, on time.",2023-02-14 17:32:12
794,1021,1351,665,2,Driver was rude.,2022-09-16 07:51:49
795,1024,1351,608,3,,2023-09-20 00:02:21
796,1025,828,697,4,,2023-04-20 12:58:50
797,1026,828,1105,5,,2023-10-19 21:36:08
798,1026,1105,828,3,"Excellent service, will ride again.",2023-10-19 21:36:08
799,1028,1380,561,3,,2024-01-25 04:33:42
800,1030,561,553,4,Super friendly and helpful.,2023-01-14 03:55:44
801,1031,561,248,3,,2022-03-27 17:22:41
802,1032,303,1781,4,Very comfortable ride.,2023-03-26 17:23:19
803,1032,1781,303,2,Very clean car.,2023-03-26 19:28:19
804,1034,303,147,3,Acceptable ride.,2024-06-13 07:50:24
805,1035,499,1933,3,,2024-06-03 16:23:28
806,1036,424,891,4,,2023-09-10 18:25:00
807,1036,891,424,3,Very clean car.,2023-09-10 18:41:00
808,1038,1509,424,3,"Smooth ride, on time.",2023-06-06 05:12:03
809,1040,424,1853,3,,2022-02-15 21:32:34
810,1040,1853,424,4,"Excellent service, will ride again.",2022-02-15 21:54:34
